,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,comparison_method,pattern_subset,prec_type,snr_rel,perm_num,n_runs
10217,FFC_left,MT+MST_left,-0.028741783112610133,0.06038369231844658,0,0,-0.07754431088595967,0.40975390315384336,1,0.9955930528098669,,,,,,55,49,33,49,47,cosine,20,res-univariate,0.1,1,16
10218,FFC_left,FFC_right,0.048685079896500234,0.081897188992363,0,0,-0.03631561256145634,0.42842783398958195,1,0.46341407613349483,,,,,,55,49,33,49,47,cosine,30,res-univariate,0.1,1,16
10219,FFC_left,FFC_right,0.05258363495890478,0.056465354481598055,0,0,-0.05277138743553986,0.422592881490145,1,0.05372642684558082,,,,,,55,49,33,49,47,cosine,50,res-univariate,0.1,1,16
10220,FFC_left,IT_left,0.04668355766776528,0.22102665637065466,0,0,0.27343007926796836,0.551183787996429,0,,,,,,,55,49,33,49,47,cosine,5,res-univariate,0.1,1,32
10221,FFC_left,V1_right,-0.010549188745593107,0.11851573475970026,0,0,-0.09465083490711257,0.38845622760181214,1,0.8140216609767492,,,,,,55,49,33,49,47,cosine,10,res-univariate,0.1,1,32
10222,FFC_left,VVC_left,-0.10661554411928967,0.07610940055454958,0,0,-0.03611884148682205,0.4248715052886425,0,0.43756353793308733,,,,,,55,49,33,49,47,cosine,20,res-univariate,0.1,1,32
10223,FFC_left,VVC_left,0.0072240938036516635,0.057049914596816256,0,0,-0.04993458475941928,0.4229392315229833,1,0.7386445919708127,,,,,,55,49,33,49,47,cosine,30,res-univariate,0.1,1,32
10224,FFC_left,V1_left,-0.0084576882285561,0.044175097421323556,0,0,-0.07845394524918353,0.41067210419966205,1,0.408654244917122,,,,,,55,49,33,49,47,cosine,50,res-univariate,0.1,1,32
10225,FFC_left,IT_left,0.17603680999876198,0.12925800723405018,0,0,-0.4114927565399907,0.2713163542874761,1,,,,,,,55,49,33,49,47,cosine,5,res-univariate,0.1,2,2
10226,FFC_left,VVC_right,0.22132666732018869,0.09832440515451317,0,0,0.009852646539626874,0.4457123243024531,1,0.0012675543245008747,,,,,,55,49,33,49,47,cosine,10,res-univariate,0.1,2,2
10227,FFC_left,MT+MST_left,0.04145418319622271,0.07161937868091249,0,0,-0.10774380636215161,0.3935258392278848,1,0.10422190898630013,,,,,,55,49,33,49,47,cosine,20,res-univariate,0.1,2,2
10228,FFC_left,MT+MST_left,0.0206141247770527,0.05925607129507651,0,0,-0.01679160994353414,0.4383453254556092,1,0.8950701313227214,,,,,,55,49,33,49,47,cosine,30,res-univariate,0.1,2,2
10229,FFC_left,MT+MST_left,0.015390867092151305,0.04663222869185054,0,0,-0.05714127604087861,0.420861733027393,1,0.5658539799995941,,,,,,55,49,33,49,47,cosine,50,res-univariate,0.1,2,2
10230,FFC_left,PHA_right,-0.0410166731342723,0.07826412612428665,0,0,-0.2994992517555482,0.29418850206585934,1,,,,,,,55,49,33,49,47,cosine,5,res-univariate,0.1,2,4
10231,FFC_left,VMV_right,0.13040675270159702,0.1909500766043461,0,0,0.09536000429622445,0.4847245125235148,1,0.5601265719205943,,,,,,55,49,33,49,47,cosine,10,res-univariate,0.1,2,4
10232,FFC_left,IT_left,0.023596633047818727,0.062111829924716186,0,0,-0.054608419505325995,0.4214610648468694,1,0.605514866002701,,,,,,55,49,33,49,47,cosine,20,res-univariate,0.1,2,4
10233,FFC_left,MT+MST_left,0.07165795928908675,0.056065212549446526,0,0,0.006435326625418897,0.44788090036213973,1,0.7230033673680833,,,,,,55,49,33,49,47,cosine,30,res-univariate,0.1,2,4
10234,FFC_left,MT+MST_right,0.04354472442289257,0.04559505726453797,0,0,-0.015004813933517524,0.439254670914643,1,0.7518265811544229,,,,,,55,49,33,49,47,cosine,50,res-univariate,0.1,2,4
10235,FFC_left,VVC_left,-0.0013193164593312747,0.18841798399652313,0,0,0.09908478815080973,0.4368885903333552,0,,,,,,,55,49,33,49,47,cosine,5,res-univariate,0.1,2,8
10236,FFC_left,IT_right,0.04388729538878469,0.08742532450211501,0,0,-0.10858067146124653,0.38398354289051645,1,0.562049588544014,,,,,,55,49,33,49,47,cosine,10,res-univariate,0.1,2,8
10237,FFC_left,MT+MST_right,0.02354889336315841,0.0961439790948141,0,0,0.010746500322875998,0.44879394623038105,1,0.5583244548241653,,,,,,55,49,33,49,47,cosine,20,res-univariate,0.1,2,8
10238,FFC_left,V3_left,0.01076337896877868,0.06459568423966901,0,0,-0.0013977164501962046,0.4453316641075572,1,0.555939569047073,,,,,,55,49,33,49,47,cosine,30,res-univariate,0.1,2,8
